timestamp,price,volume,current_price
1749258737,2.44500000,33.39000000,2.409
1749258737,2.44700000,429.30000000,2.409
1749258737,2.44800000,10.37000000,2.409
1749258737,2.45000000,4.34000000,2.409
1749258737,2.45200000,12.89000000,2.409
1749258737,2.45300000,9.12000000,2.409
1749258737,2.45400000,2.18000000,2.409
1749258737,2.45700000,2.85000000,2.409
1749258737,2.45800000,3.25000000,2.409
1749258737,2.46000000,11.64000000,2.409
1749258737,2.46100000,6.02000000,2.409
1749258737,2.46200000,36.82000000,2.409
1749258737,2.46300000,281.60000000,2.409
1749258737,2.46400000,2105.56000000,2.409
1749258737,2.46500000,11.71000000,2.409
1749258737,2.46600000,2.18000000,2.409
1749258737,2.46800000,220.36000000,2.409
1749258737,2.47000000,55.23000000,2.409
1749258737,2.47100000,6.84000000,2.409
1749258737,2.47400000,58.31000000,2.409
1749258737,2.47500000,22.65000000,2.409
1749258737,2.47600000,9.12000000,2.409
1749258737,2.47700000,2.85000000,2.409
1749258737,2.47800000,401.78000000,2.409
1749258737,2.47900000,32.93000000,2.409
1749258737,2.48000000,290.63000000,2.409
1749258737,2.48100000,25.00000000,2.409
1749258737,2.48200000,101.21000000,2.409
1749258737,2.48700000,4.12000000,2.409
1749258737,2.48800000,24.10000000,2.409
1749258737,2.48900000,2.77000000,2.409
1749258737,2.49000000,423.42000000,2.409
1749258737,2.49100000,13.50000000,2.409
1749258737,2.49500000,792.98000000,2.409
1749258737,2.49700000,32.69000000,2.409
1749258737,2.49800000,24.06000000,2.409
1749258737,2.49900000,208.84000000,2.409
1749258737,2.50000000,407.00000000,2.409
1749258737,2.50100000,607.18000000,2.409
1749258737,2.50200000,2.18000000,2.409
1749258737,2.50300000,2.77000000,2.409
1749258737,2.50400000,2.08000000,2.409
1749258737,2.50500000,7.18000000,2.409
1749258737,2.50700000,2.52000000,2.409
1749258737,2.50800000,21.93000000,2.409
1749258737,2.51000000,12.88000000,2.409
1749258737,2.51100000,2.23000000,2.409
1749258737,2.51300000,3.98000000,2.409
1749258737,2.51400000,34.65000000,2.409
1749258737,2.51600000,10.36000000,2.409
1749258737,2.52000000,13.01000000,2.409
1749258737,2.52100000,14.47000000,2.409
1749258737,2.52200000,11.52000000,2.409
1749258737,2.52400000,108.81000000,2.409
1749258737,2.52500000,6.54000000,2.409
1749258737,2.52600000,2.18000000,2.409
1749258737,2.52700000,395.12000000,2.409
1749258737,2.52800000,2.48000000,2.409
1749258737,2.53000000,2.77000000,2.409
1749258737,2.53200000,36.44000000,2.409
1749258737,2.53300000,13.98000000,2.409
1749258737,2.53800000,2.18000000,2.409
1749258737,2.54000000,419.60000000,2.409
1749258737,2.54100000,7.59000000,2.409
1749258737,2.54200000,6.91000000,2.409
1749258737,2.54300000,4.95000000,2.409
1749258737,2.54400000,15.80000000,2.409
1749258737,2.54500000,5.00000000,2.409
1749259043,2.40600000,155.14000000,2.405
1749259043,2.40700000,799.44000000,2.405
1749259043,2.40800000,711.42000000,2.405
1749259043,2.40900000,783.80000000,2.405
1749259043,2.41000000,890.49000000,2.405
1749259043,2.41100000,964.87000000,2.405
1749259043,2.41200000,1499.57000000,2.405
1749259043,2.41300000,1120.72000000,2.405
1749259043,2.41400000,657.22000000,2.405
1749259043,2.41500000,325.15000000,2.405
1749259043,2.41600000,1073.46000000,2.405
1749259043,2.41700000,1764.28000000,2.405
1749259043,2.41800000,2260.20000000,2.405
1749259043,2.41900000,8.43000000,2.405
1749259043,2.42000000,16.62000000,2.405
1749259043,2.42100000,212.22000000,2.405
1749259043,2.42200000,6.25000000,2.405
1749259043,2.42300000,80.40000000,2.405
1749259043,2.42400000,222.58000000,2.405
1749259043,2.42500000,47.76000000,2.405
1749259043,2.42600000,3.12000000,2.405
1749259043,2.42700000,296.18000000,2.405
1749259043,2.42800000,64.43000000,2.405
1749259043,2.42900000,3.12000000,2.405
1749259043,2.43000000,211.27000000,2.405
1749259043,2.43100000,52.96000000,2.405
1749259043,2.43200000,21.60000000,2.405
1749259043,2.43300000,211.85000000,2.405
1749259043,2.43400000,5.63000000,2.405
1749259043,2.43500000,290.74000000,2.405
1749259043,2.43600000,218.82000000,2.405
1749259043,2.43700000,2173.15000000,2.405
1749259043,2.43900000,205.97000000,2.405
1749259043,2.44000000,20.42000000,2.405
1749259043,2.44200000,432.83000000,2.405
1749259043,2.44400000,16.19000000,2.405
1749259043,2.44500000,33.39000000,2.405
1749259043,2.44700000,2.77000000,2.405
1749259043,2.44800000,10.40000000,2.405
1749259043,2.45000000,4.34000000,2.405
1749259043,2.45200000,2.52000000,2.405
1749259043,2.45300000,9.12000000,2.405
1749259043,2.45400000,2.18000000,2.405
1749259043,2.45600000,78.99000000,2.405
1749259043,2.45700000,2.85000000,2.405
1749259043,2.45800000,3.25000000,2.405
1749259043,2.46000000,11.64000000,2.405
1749259043,2.46100000,226.38000000,2.405
1749259043,2.46200000,36.82000000,2.405
1749259043,2.46300000,202.61000000,2.405
1749259043,2.46400000,2105.56000000,2.405
1749259043,2.46500000,11.71000000,2.405
1749259043,2.46600000,2.18000000,2.405
1749259043,2.47000000,55.23000000,2.405
1749259043,2.47100000,6.84000000,2.405
1749259043,2.47300000,216.63000000,2.405
1749259043,2.47400000,58.31000000,2.405
1749259043,2.47500000,22.65000000,2.405
1749259043,2.47600000,9.12000000,2.405
1749259043,2.47700000,2.85000000,2.405
1749259043,2.47800000,401.78000000,2.405
1749259043,2.47900000,32.93000000,2.405
1749259043,2.48000000,74.00000000,2.405
1749259043,2.48100000,25.00000000,2.405
1749259043,2.48200000,101.21000000,2.405
1749259043,2.48700000,4.12000000,2.405
1749259043,2.48800000,24.10000000,2.405
1749259043,2.48900000,2.77000000,2.405
1749259043,2.49000000,423.42000000,2.405
1749259043,2.49100000,13.50000000,2.405
1749259043,2.49500000,792.98000000,2.405
1749259043,2.49700000,32.69000000,2.405
1749259043,2.49800000,24.06000000,2.405
1749259043,2.49900000,208.84000000,2.405
1749259043,2.50000000,407.00000000,2.405
1749259043,2.50100000,607.18000000,2.405
1749259043,2.50200000,2.18000000,2.405
1749259043,2.50300000,2.77000000,2.405
1749259043,2.50400000,2.08000000,2.405
1749259043,2.50500000,7.18000000,2.405
1749259043,2.50700000,2.52000000,2.405
1749259043,2.50800000,21.93000000,2.405
1749259043,2.51000000,12.88000000,2.405
1749259043,2.51100000,2.23000000,2.405
1749259043,2.51300000,3.98000000,2.405
1749259043,2.51400000,34.65000000,2.405
1749259043,2.51600000,10.36000000,2.405
1749259043,2.52000000,405.28000000,2.405
1749259043,2.52100000,14.47000000,2.405
1749259043,2.52200000,11.52000000,2.405
1749259043,2.52400000,108.81000000,2.405
1749259043,2.52500000,6.54000000,2.405
1749259043,2.52600000,2.18000000,2.405
1749259043,2.52700000,2.85000000,2.405
1749259043,2.52800000,2.48000000,2.405
1749259043,2.53000000,2.77000000,2.405
1749259043,2.53200000,36.44000000,2.405
1749259043,2.53300000,13.98000000,2.405
1749259043,2.53800000,2.18000000,2.405
1749259043,2.54000000,419.60000000,2.405
